timestamp,pot_fl_mm,pot_fr_mm,pot_rl_mm,pot_rr_mm,accel_body_x_g,accel_body_y_g,accel_body_z_g,accel_fl_z_g,accel_fr_z_g,accel_rl_z_g,accel_rr_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,gps_lat,gps_lon,gps_alt_m,gps_speed_mph,obd_speed_mph,obd_rpm,obd_throttle_pct,obd_coolant_c,obd_steering_deg,temp_fl_c,temp_fr_c,temp_rl_c,temp_rr_c
2026-01-05 14:33:43.150,-11.76,-18.7,-2.95,-9.33,-0.1074,-0.2985,0.9055,1.0346,1.0202,1.0305,1.0683,-8.87,-0.33,0.4,35.344311,-80.681952,248.7,33.6,33.6,3196,65.4,96.4,-8.8,59.1,57.5,56.4,55.3
2026-01-05 14:33:43.160,-11.38,-20.14,-2.01,-9.19,-0.2127,-0.2504,0.9176,1.0844,1.0831,1.0128,1.0826,-4.58,0.32,-4.59,35.344313,-80.681935,248.7,35.4,34.7,3233,100.0,95.5,-16.5,59.6,57.8,55.7,54.6
2026-01-05 14:33:43.170,-5.42,-14.98,1.34,-3.25,-0.1668,-0.2127,0.9182,0.8525,0.9477,0.9531,0.9182,2.38,-1.19,-6.86,35.344329,-80.681949,248.7,34.8,34.4,3121,4.7,94.8,-11.1,58.8,57.7,56.6,54.6
2026-01-05 14:33:43.180,-10.11,-13.87,1.45,-4.82,-0.2792,-0.2842,0.8705,1.0594,0.9772,0.9335,1.0178,3.64,-5.3,-5.35,35.344388,-80.681936,248.7,34.2,33.9,3225,0.0,95.9,-10.2,58.6,57.1,56.3,54.8
2026-01-05 14:33:43.190,-8.4,-16.34,-6.15,-6.33,-0.1471,-0.2505,0.8861,0.9693,1.0168,1.1297,1.0428,0.17,-0.07,-2.69,35.344353,-80.681943,248.8,32.8,33.6,3022,8.6,95.3,-9.2,60.5,57.4,56.2,55.2
2026-01-05 14:33:43.200,-8.13,-15.55,-0.16,-5.14,-0.2248,-0.2315,0.9122,0.977,1.0184,0.962,1.0351,10.87,-3.97,-5.1,35.344363,-80.681917,248.8,31.6,32.2,3001,0.0,94.1,-8.1,59.5,57.4,57.5,54.8
2026-01-05 14:33:43.210,-7.93,-13.33,0.56,-2.68,-0.1746,-0.1967,0.8716,1.0634,1.0253,1.0442,1.0141,-0.26,-0.23,-7.86,35.344322,-80.681936,248.8,35.1,35.3,3330,100.0,95.9,-12.6,60.0,57.7,57.1,54.6
2026-01-05 14:33:43.220,-3.67,-12.4,2.73,1.07,-0.1899,-0.2508,0.9454,0.8977,0.9604,0.9838,0.8722,-0.29,-0.1,-5.11,35.344344,-80.681969,248.8,33.7,33.6,3266,0.0,95.7,-13.6,59.5,57.4,57.3,54.4
2026-01-05 14:33:43.230,-8.56,-15.95,-0.95,-6.0,-0.2012,-0.2336,0.9679,1.1272,1.1459,1.0686,1.1223,-5.02,5.48,-2.62,35.344389,-80.681948,248.8,35.6,35.7,3332,100.0,94.5,-6.1,60.2,57.9,56.7,53.7
2026-01-05 14:33:43.240,-3.97,-10.91,1.07,-4.09,-0.1134,-0.2716,0.92,0.9433,0.9419,1.03,0.9889,6.04,-5.08,-7.71,35.344379,-80.681963,248.8,34.4,34.4,3260,0.0,95.5,-8.5,60.4,57.5,56.6,54.8
2026-01-05 14:33:43.250,-7.57,-11.25,0.89,-2.25,-0.2081,-0.2925,0.9205,1.0377,0.9865,0.9792,0.9872,-5.67,-1.06,-8.69,35.344385,-80.681962,248.8,35.8,36.3,3491,100.0,96.2,-15.5,59.3,57.8,55.9,55.1
2026-01-05 14:33:43.260,-8.03,-11.61,0.16,-5.64,-0.1109,-0.2251,0.9872,1.0767,1.0541,1.0533,1.1635,0.19,0.44,-1.74,35.344391,-80.681913,248.8,34.1,34.9,3284,0.0,94.8,-9.7,60.3,57.1,56.1,55.1
2026-01-05 14:33:43.270,-1.66,-8.44,3.28,2.56,-0.2393,-0.2058,0.952,0.9538,0.9597,0.9749,0.9141,-5.33,0.63,-3.46,35.344408,-80.681909,248.8,33.5,32.9,3073,0.0,94.9,-9.0,59.1,58.1,56.2,53.9
2026-01-05 14:33:43.280,-3.27,-12.65,2.26,-0.93,-0.1759,-0.2045,0.9479,1.0161,1.0961,1.0667,1.0431,5.34,-0.47,-6.34,35.344416,-80.681892,248.8,33.4,33.8,3147,100.0,94.5,-11.4,60.1,56.6,56.9,54.6
2026-01-05 14:33:43.290,-1.56,-9.8,5.84,-1.57,-0.1198,-0.2128,0.9842,0.9464,0.9288,0.9258,0.9538,-9.52,0.36,-4.29,35.344407,-80.681874,248.8,34.8,34.3,3207,81.9,95.9,-8.5,59.9,57.3,56.4,55.3
2026-01-05 14:33:43.300,-4.39,-14.26,-0.15,-5.45,-0.17,-0.2465,1.0002,1.0723,1.129,1.1033,1.1294,-0.65,1.89,0.14,35.344455,-80.681882,248.8,33.1,33.7,3282,0.0,96.5,-8.5,58.9,58.2,57.1,54.7
2026-01-05 14:33:43.310,-3.91,-6.74,4.64,1.79,-0.1385,-0.2075,1.0212,1.0475,0.9113,0.9567,0.9052,-6.14,2.59,-0.74,35.344433,-80.681928,248.8,33.6,34.2,3212,87.3,94.2,-8.8,59.4,57.2,57.5,55.1
2026-01-05 14:33:43.320,-1.4,-9.8,5.16,0.22,-0.1413,-0.1909,1.0242,0.9746,1.0512,1.0306,1.0334,-0.38,-3.43,-6.73,35.344409,-80.681916,248.8,33.1,33.3,3170,0.0,95.2,-9.1,58.9,57.6,55.9,54.6
2026-01-05 14:33:43.330,-0.77,-6.63,6.16,1.62,-0.2855,-0.2433,1.0308,1.0447,0.9394,1.025,0.9721,-2.3,-1.84,-1.73,35.34447,-80.681883,248.8,34.2,34.7,2982,100.0,93.8,-5.5,59.8,57.9,57.2,54.8
2026-01-05 14:33:43.340,2.38,-8.82,9.04,0.65,-0.1451,-0.2227,0.9544,0.9977,1.0831,0.9864,1.0559,6.21,0.78,-6.19,35.344462,-80.681906,248.9,35.2,35.0,3269,52.9,93.6,-7.1,59.5,57.0,56.2,54.2
2026-01-05 14:33:43.350,3.85,-3.45,5.13,4.38,-0.1795,-0.189,0.9892,0.9702,0.9417,1.0458,0.9435,8.79,1.68,-7.4,35.344433,-80.681909,248.9,34.3,33.8,3197,0.0,96.8,-10.0,59.7,58.1,56.7,54.6
2026-01-05 14:33:43.360,1.38,-5.61,7.12,1.52,-0.1961,-0.3148,0.9907,1.0633,1.0583,1.0286,1.0789,3.33,-2.47,-1.6,35.344497,-80.681869,248.9,37.3,36.8,3333,100.0,94.1,-8.4,58.9,57.4,56.6,54.9
2026-01-05 14:33:43.370,6.57,-1.21,12.21,4.35,-0.2136,-0.2271,1.0666,0.9118,0.9513,0.911,0.9839,3.36,-1.63,-6.16,35.344482,-80.68188,248.9,34.7,35.0,3299,0.0,94.3,-9.1,59.2,56.8,56.5,53.6
2026-01-05 14:33:43.380,3.59,-3.72,8.49,6.09,-0.2221,-0.1504,1.072,1.0409,1.0394,1.0842,1.01,-3.87,0.63,-3.43,35.344497,-80.681913,248.9,33.8,34.2,3250,0.0,96.3,-8.9,59.8,56.8,55.5,55.3
2026-01-05 14:33:43.390,5.48,-1.91,11.74,5.19,-0.1477,-0.225,1.0615,0.989,1.0034,0.9871,1.057,-3.42,-1.26,-6.07,35.344502,-80.68192,248.9,33.6,33.4,3219,0.0,95.2,-12.0,59.4,57.7,57.0,54.1
2026-01-05 14:33:43.400,3.43,-2.33,10.82,5.79,-0.2467,-0.1955,1.0449,1.0309,1.0127,1.0229,0.9915,-2.75,-5.67,-4.46,35.344466,-80.681889,248.9,34.9,35.2,3291,100.0,94.1,-11.4,59.7,57.0,57.0,55.2
2026-01-05 14:33:43.410,4.2,-0.23,8.3,4.76,-0.1223,-0.2238,1.0598,0.9511,0.9299,1.0845,1.0218,-2.47,0.44,-3.62,35.344495,-80.681871,248.9,34.6,34.9,3258,6.8,94.0,-9.0,60.1,57.3,56.8,54.5
2026-01-05 14:33:43.420,2.55,-3.22,10.27,3.87,-0.2237,-0.1921,1.021,0.987,1.0719,0.967,1.0615,-7.48,-3.36,-4.46,35.344512,-80.681867,248.9,36.3,36.0,3248,100.0,97.3,-8.5,59.8,57.2,56.3,55.0
2026-01-05 14:33:43.430,1.95,-1.66,9.29,4.33,-0.1922,-0.2718,1.114,1.0117,1.0425,1.0662,1.022,0.92,-1.02,-5.66,35.34451,-80.681854,248.9,34.8,35.2,3353,0.0,94.0,-8.5,58.8,57.6,57.3,54.7
2026-01-05 14:33:43.440,3.69,0.93,10.72,8.32,-0.1497,-0.2192,1.0585,1.0165,0.9351,1.0352,1.0194,-4.19,-5.72,-5.07,35.344497,-80.681883,248.9,34.2,34.2,3078,0.0,95.8,-13.5,59.4,57.1,56.5,55.0
2026-01-05 14:33:43.450,6.73,-1.38,12.46,9.22,-0.2239,-0.208,1.0601,0.9294,1.0506,0.9646,0.9946,-8.03,-3.86,-5.61,35.344565,-80.681858,248.9,36.4,37.1,3337,100.0,93.5,-13.8,60.0,56.7,56.8,54.6
2026-01-05 14:33:43.460,4.07,-2.5,11.71,8.55,-0.1432,-0.1955,1.0997,1.0789,1.066,1.0417,1.0254,1.88,-0.02,-6.45,35.344523,-80.681894,248.9,36.9,35.9,3375,0.0,94.9,-9.3,59.2,57.2,57.1,54.1
2026-01-05 14:33:43.470,6.54,1.24,14.86,9.03,-0.2041,-0.1701,1.1258,0.9784,0.9693,0.973,0.9874,-6.18,-2.88,-4.37,35.344571,-80.681839,248.9,35.6,35.3,3301,0.0,94.2,-14.3,60.0,58.0,56.7,55.6
2026-01-05 14:33:43.480,5.17,0.37,12.65,10.17,-0.2149,-0.2494,1.108,1.042,1.0603,1.0543,0.9461,1.29,0.05,-7.02,35.344549,-80.681887,249.0,35.6,35.8,3328,82.4,94.4,-10.2,60.1,58.5,55.7,55.1
2026-01-05 14:33:43.490,7.48,2.82,14.37,8.52,-0.1716,-0.1981,1.0836,0.9848,0.9902,0.9605,1.0429,-0.0,0.92,-2.18,35.344588,-80.681875,249.0,36.1,36.1,3371,69.6,94.4,-11.0,60.0,58.2,55.8,54.2
2026-01-05 14:33:43.500,7.64,2.4,13.62,10.14,-0.242,-0.1979,1.0359,0.9488,0.9627,0.9308,0.9903,4.63,-6.88,-3.94,35.344543,-80.681876,249.0,33.5,34.3,3277,0.0,95.8,-10.3,58.8,57.7,56.6,54.2
2026-01-05 14:33:43.510,1.76,-0.98,9.36,6.54,-0.067,-0.1457,1.0527,1.1673,1.0236,1.1163,1.0667,1.79,2.08,-6.26,35.344577,-80.681861,249.0,36.8,36.0,3225,100.0,92.7,-10.6,59.5,56.6,56.7,55.2
2026-01-05 14:33:43.520,8.86,-1.26,11.69,10.72,-0.1501,-0.2274,1.0971,0.9471,1.0226,0.9679,0.9744,-2.31,1.61,-7.34,35.344568,-80.681839,249.0,36.6,35.4,3330,0.0,94.8,-8.1,59.8,57.7,56.4,54.7
2026-01-05 14:33:43.530,7.68,0.93,13.65,7.35,-0.1184,-0.2182,1.1004,1.0373,0.9642,1.0166,1.0743,-0.44,0.62,-2.9,35.344631,-80.681859,249.0,36.3,36.4,3271,100.0,94.5,-8.2,59.3,56.9,57.5,54.9
2026-01-05 14:33:43.540,7.97,-0.94,10.83,9.39,-0.1664,-0.2163,1.126,1.0198,1.0104,1.0598,1.0077,-0.13,1.8,-3.57,35.344567,-80.681846,249.0,35.4,35.2,3359,0.0,93.7,-7.0,60.1,58.4,56.5,54.1
2026-01-05 14:33:43.550,8.14,1.84,12.42,9.2,-0.136,-0.1604,1.0737,1.003,1.014,0.9741,1.0095,5.07,-2.08,-4.55,35.344586,-80.681878,249.0,36.1,35.4,3359,47.6,93.8,-11.0,60.0,57.8,56.3,54.7
2026-01-05 14:33:43.560,8.46,3.38,13.24,12.22,-0.1235,-0.1907,1.0992,0.9846,1.0086,0.986,0.9551,-2.07,2.91,-8.47,35.344606,-80.681851,249.0,37.0,37.8,3451,100.0,92.9,-11.6,59.7,58.1,56.2,54.2
2026-01-05 14:33:43.570,5.95,0.15,11.19,9.3,-0.2123,-0.243,1.0672,1.0439,1.0644,1.0072,1.0007,-2.11,-0.75,-5.11,35.34464,-80.681888,249.0,37.7,37.4,3353,0.0,96.3,-12.2,59.2,57.7,57.0,54.6
2026-01-05 14:33:43.580,7.48,0.83,10.73,5.59,-0.129,-0.1677,1.0978,0.9929,1.0551,1.0464,1.0561,-3.81,-2.38,-3.06,35.344637,-80.681871,249.0,32.6,32.9,3178,0.0,94.2,-9.4,58.9,58.3,55.7,54.7
2026-01-05 14:33:43.590,4.66,4.15,13.13,9.62,-0.1811,-0.2283,1.0991,1.0316,0.9867,0.9476,0.9417,-7.08,3.5,-2.86,35.344676,-80.681851,249.0,36.7,37.4,3314,100.0,95.6,-8.4,59.3,56.9,56.7,53.3
2026-01-05 14:33:43.600,6.12,3.4,12.56,9.39,-0.2403,-0.2054,1.1104,0.9371,0.9651,1.0106,0.9749,1.62,-3.84,-5.19,35.344649,-80.681873,249.0,36.7,36.3,3255,0.0,92.7,-11.5,59.1,56.5,56.9,54.8
2026-01-05 14:33:43.610,4.36,-3.51,12.08,3.54,-0.1612,-0.1664,1.0764,1.0502,1.1413,0.9745,1.0843,-5.07,0.69,0.05,35.344631,-80.681812,249.0,36.1,35.7,3251,0.0,94.5,-6.1,60.0,57.4,56.2,54.6
2026-01-05 14:33:43.620,7.2,-1.99,10.39,4.7,-0.1756,-0.1304,1.0422,0.9057,1.0111,1.0393,1.0448,0.49,0.82,-3.49,35.344635,-80.68186,249.0,34.5,35.5,3110,10.8,94.9,-8.3,60.1,57.1,57.9,55.7
2026-01-05 14:33:43.630,4.24,1.44,10.54,8.34,-0.0684,-0.1699,1.0606,1.079,0.9723,1.0152,0.9245,1.67,2.56,-4.88,35.344666,-80.681817,249.1,35.6,35.6,3237,41.5,95.9,-8.7,59.9,57.5,56.5,54.6
2026-01-05 14:33:43.640,5.59,1.66,10.81,6.88,-0.082,-0.1984,1.0919,0.9647,0.9524,0.9834,1.0375,-0.09,-0.01,-3.42,35.344674,-80.681831,249.1,36.1,35.9,3300,66.4,95.2,-8.6,59.3,57.5,57.2,54.0
2026-01-05 14:33:43.650,1.93,-2.23,9.43,6.61,-0.1835,-0.2027,1.1026,1.0902,1.0732,1.015,1.0117,-2.64,2.31,-4.35,35.344676,-80.681797,249.1,35.7,35.5,3150,0.0,94.1,-11.3,59.1,58.2,55.9,54.6
2026-01-05 14:33:43.660,3.08,-0.07,9.53,5.7,-0.1072,-0.1968,1.0419,0.9387,0.9366,1.0337,1.0223,4.95,3.25,-5.25,35.344667,-80.681816,249.1,35.8,35.4,3443,15.9,94.0,-7.1,59.5,57.7,55.6,54.0
2026-01-05 14:33:43.670,-1.52,-5.02,8.97,5.3,-0.1306,-0.1853,1.0145,1.1552,1.0713,1.0105,0.9861,0.88,-1.67,-1.44,35.3447,-80.681846,249.1,35.5,35.7,3243,68.5,94.5,-6.5,59.5,57.8,57.3,54.8
2026-01-05 14:33:43.680,4.87,-4.45,7.73,2.0,-0.097,-0.1753,1.0506,0.9197,1.0438,1.0146,1.0442,-10.11,0.12,-5.32,35.344684,-80.681805,249.1,37.4,37.2,3253,100.0,93.8,-7.7,58.6,57.5,56.2,54.2
2026-01-05 14:33:43.690,3.46,-2.82,4.42,3.59,-0.1958,-0.1542,1.0214,0.9669,0.9696,1.0507,0.9713,-5.17,1.83,-7.18,35.344705,-80.68183,249.1,36.6,36.9,3361,4.5,93.7,-12.5,58.4,58.2,57.1,55.1
2026-01-05 14:33:43.700,-1.37,-5.46,4.28,-0.28,-0.1151,-0.2102,1.0296,1.0646,1.0596,1.0594,1.0931,3.81,2.33,-7.19,35.344684,-80.681814,249.1,36.5,37.5,3404,85.7,93.6,-8.6,59.4,57.3,56.8,54.8
2026-01-05 14:33:43.710,3.41,-2.02,9.13,5.58,-0.2035,-0.1439,0.9804,0.8765,0.9437,0.8498,0.8956,-3.29,-2.38,-0.3,35.344705,-80.681841,249.1,36.7,36.9,3209,0.0,95.0,-8.6,59.1,57.5,56.5,55.0
2026-01-05 14:33:43.720,-1.76,-5.22,3.58,0.9,-0.1391,-0.1816,0.956,1.1203,1.0532,1.0924,1.0705,1.3,-0.55,-4.4,35.344733,-80.681832,249.1,36.2,35.8,3322,0.0,94.8,-7.9,60.6,57.7,57.0,54.6
2026-01-05 14:33:43.730,2.31,-2.44,7.24,3.29,-0.1485,-0.1571,0.998,0.9319,0.9249,0.9356,0.9858,-4.54,0.95,-4.55,35.344715,-80.681791,249.1,37.9,37.6,3308,100.0,94.2,-7.5,58.4,57.4,56.2,53.7
2026-01-05 14:33:43.740,-1.72,-5.53,3.94,4.46,-0.0037,-0.1532,0.9998,1.0056,0.9981,0.9746,0.9044,-1.7,4.01,-5.2,35.344712,-80.681813,249.1,36.3,36.2,3176,0.0,95.8,-7.8,59.7,58.0,55.9,54.0
2026-01-05 14:33:43.750,-6.34,-9.81,0.6,-0.68,-0.1745,-0.1807,0.9886,1.1323,1.0873,1.0757,1.1093,4.18,4.55,-6.58,35.344733,-80.681814,249.1,37.9,37.9,3418,100.0,93.8,-9.2,59.4,57.6,56.4,54.6
2026-01-05 14:33:43.760,-0.31,-6.59,4.43,2.09,-0.1469,-0.1931,0.9597,0.9496,0.9563,0.9107,0.9413,-2.76,0.47,-5.61,35.344752,-80.681784,249.1,36.5,36.2,3267,0.0,92.6,-8.7,59.4,57.5,56.0,54.4
2026-01-05 14:33:43.770,-3.07,-7.51,2.28,-2.35,-0.13,-0.2061,0.9357,1.0158,1.0129,1.0916,1.0631,0.85,-4.12,-6.07,35.34476,-80.681827,249.2,36.4,36.7,3325,86.8,94.3,-10.9,60.2,58.1,55.4,53.3
2026-01-05 14:33:43.780,-5.19,-8.85,3.35,-1.15,-0.0906,-0.2255,1.0263,1.0244,1.0405,1.0138,0.982,2.19,3.91,-3.37,35.344775,-80.681814,249.2,37.3,37.1,3155,63.9,92.4,-6.0,60.3,56.4,56.4,54.6
2026-01-05 14:33:43.790,-2.36,-8.18,5.05,-1.25,-0.2042,-0.1861,0.9168,0.986,1.0182,1.0195,0.9967,-1.27,-0.67,-2.43,35.344793,-80.681816,249.2,38.6,38.2,3402,100.0,96.3,-8.8,58.8,57.4,56.0,55.4
2026-01-05 14:33:43.800,-1.12,-7.91,4.45,-1.23,-0.0644,-0.183,0.9983,0.9634,0.992,0.9927,0.9935,-6.31,3.65,-1.8,35.34478,-80.681809,249.2,37.6,37.7,3182,0.0,95.4,-7.0,58.9,57.8,56.8,55.5
2026-01-05 14:33:43.810,-6.1,-9.68,1.12,-2.02,-0.1955,-0.1554,0.9391,1.0545,0.9945,1.04,1.0047,1.08,2.77,-7.76,35.344813,-80.681816,249.2,38.1,37.6,3374,17.5,94.4,-7.0,59.4,57.5,56.1,54.6
2026-01-05 14:33:43.820,-6.46,-12.8,-1.13,-4.97,-0.1247,-0.1019,0.9763,1.0515,1.0965,1.0263,1.0482,2.98,-1.15,-3.16,35.344815,-80.681809,249.2,39.2,39.6,3422,100.0,92.8,-10.2,59.9,57.9,55.8,54.5
2026-01-05 14:33:43.830,-5.52,-10.06,-1.02,-4.12,-0.1591,-0.1639,0.9482,0.9957,1.0109,1.0257,0.974,-1.79,-5.96,-2.92,35.344783,-80.681799,249.2,35.6,35.9,3127,0.0,93.8,-5.8,59.9,57.6,56.2,54.2
2026-01-05 14:33:43.840,-5.01,-9.93,-1.01,-3.51,-0.1271,-0.1613,0.9155,1.0081,1.0133,1.0386,0.9777,-2.69,0.65,-5.17,35.344826,-80.681782,249.2,36.4,36.8,3467,100.0,93.3,-5.4,59.0,56.7,55.6,54.3
2026-01-05 14:33:43.850,-4.06,-9.68,-0.09,-3.52,-0.1518,-0.1658,0.9186,0.9493,0.9834,0.9945,0.9819,-5.56,-2.94,-3.03,35.344776,-80.68181,249.2,37.3,36.8,3351,30.9,93.4,-4.9,60.1,57.8,56.3,54.3
2026-01-05 14:33:43.860,-8.14,-11.97,-1.7,-4.9,-0.1109,-0.118,0.9091,1.0909,1.0653,1.0494,1.0287,0.74,-6.67,-3.76,35.344816,-80.681789,249.2,35.3,36.2,3233,0.0,96.1,-6.9,59.6,56.9,57.1,55.0
2026-01-05 14:33:43.870,-7.06,-8.59,0.13,-4.44,-0.1264,-0.1136,0.9167,0.982,0.9086,0.9835,0.9988,2.19,0.73,-2.59,35.344802,-80.681782,249.2,37.5,37.3,3249,100.0,95.5,-5.0,59.2,57.6,56.3,54.6
2026-01-05 14:33:43.880,-7.54,-15.39,-2.04,-8.43,-0.1127,-0.1135,0.9719,1.0131,1.0813,1.0105,1.0067,-3.56,5.56,-5.91,35.344839,-80.681775,249.2,38.0,38.7,3578,100.0,95.0,-8.5,59.1,56.7,56.5,54.6
2026-01-05 14:33:43.890,-8.62,-14.29,-3.85,-10.45,-0.0858,-0.1356,0.8994,1.027,0.9846,1.0107,1.0328,1.87,-0.72,-4.47,35.344841,-80.681799,249.2,37.1,37.5,3241,0.0,94.7,-6.2,59.5,57.9,57.4,55.0
2026-01-05 14:33:43.900,-10.75,-15.25,-4.83,-11.18,-0.2103,-0.0969,0.9308,1.0537,1.0573,1.0469,1.0776,-0.98,-9.7,-1.26,35.344839,-80.681786,249.2,36.6,37.8,3506,62.2,95.5,-2.9,59.3,57.3,56.3,54.8
2026-01-05 14:33:43.910,-9.29,-11.33,-2.32,-5.05,-0.1099,-0.0881,0.9068,1.0166,0.9428,0.9859,0.9183,4.18,-2.92,-0.28,35.344826,-80.6818,249.2,36.2,36.5,3347,0.0,96.4,-6.7,59.9,58.1,56.3,54.9
2026-01-05 14:33:43.920,-7.77,-13.45,-2.83,-5.59,-0.0902,-0.1005,0.865,0.9943,1.0386,0.9731,0.9621,8.6,-1.42,-4.4,35.344874,-80.681755,249.3,37.8,37.5,3376,100.0,93.8,-6.5,58.9,58.3,56.3,54.4
2026-01-05 14:33:43.930,-7.76,-15.59,-5.9,-7.49,-0.2571,-0.1084,0.9093,0.9864,1.0692,1.0708,1.0266,6.19,0.31,-3.14,35.34485,-80.681754,249.3,38.0,37.9,3356,75.6,94.1,-8.6,59.4,57.0,57.3,54.3
2026-01-05 14:33:43.940,-9.47,-12.38,-4.9,-7.74,-0.1971,-0.1866,0.9115,1.0381,0.9861,1.0301,0.9918,1.87,1.51,-1.49,35.344867,-80.681736,249.3,38.9,39.1,3219,100.0,95.4,-5.2,59.5,57.4,56.4,54.8
2026-01-05 14:33:43.950,-8.47,-12.03,-3.01,-6.46,-0.0572,-0.1191,0.8956,1.0107,1.0229,1.0115,1.0303,-1.68,-0.43,-2.38,35.344861,-80.681785,249.3,36.6,36.8,3416,0.0,95.0,-9.1,60.1,57.6,57.2,54.1
2026-01-05 14:33:43.960,-9.6,-13.42,-1.93,-5.23,-0.0708,-0.1858,0.885,1.0145,1.012,0.9261,0.998,-1.3,0.32,-5.47,35.344837,-80.681778,249.3,38.8,38.1,3378,100.0,94.0,-4.7,59.5,57.6,56.5,54.1
2026-01-05 14:33:43.970,-9.45,-13.85,-5.64,-8.05,-0.0924,-0.1218,0.9196,1.0315,1.0145,1.139,1.047,4.74,-3.76,-3.88,35.344887,-80.68176,249.3,40.1,39.7,3357,100.0,93.7,-5.9,60.5,58.2,57.0,54.8
2026-01-05 14:33:43.980,-9.86,-11.92,-1.15,-6.36,-0.1616,-0.109,0.9127,1.023,0.9825,0.9214,1.0302,0.5,0.86,-0.01,35.344904,-80.681799,249.3,38.1,38.2,3279,0.0,95.1,-4.5,59.5,57.3,57.1,54.1
2026-01-05 14:33:43.990,-5.61,-9.79,-2.73,-5.65,-0.0271,-0.1269,0.925,0.9404,0.9642,1.0327,1.0244,0.05,-0.25,-2.08,35.344919,-80.68175,249.3,35.9,36.6,3283,0.0,95.6,-6.7,59.4,57.5,55.7,55.2
2026-01-05 14:33:44.000,-7.83,-12.16,-2.75,-5.09,-0.0641,-0.1685,0.9118,1.0798,1.0231,1.0317,0.9688,-0.01,4.28,-3.46,35.344887,-80.681782,249.3,40.6,40.1,3436,100.0,94.7,-4.6,59.5,56.9,56.7,55.4
2026-01-05 14:33:44.010,-4.3,-13.14,-1.11,-5.09,-0.054,-0.1054,0.9369,0.9061,0.999,0.9398,1.0198,-3.84,-2.04,0.8,35.344938,-80.681749,249.3,40.0,39.6,3511,0.0,96.8,-3.2,59.1,58.5,55.8,54.6
2026-01-05 14:33:44.020,-8.19,-12.86,-5.86,-5.4,-0.1933,-0.1265,0.9293,1.042,1.016,1.059,0.9782,0.78,-7.92,-1.83,35.344925,-80.681774,249.3,40.5,39.8,3544,49.9,94.8,-5.8,60.0,57.4,57.9,54.9
2026-01-05 14:33:44.030,-9.42,-11.34,-4.38,-7.68,-0.0689,-0.1235,0.9308,1.0517,0.9455,0.9246,1.0197,3.91,3.03,-0.52,35.344927,-80.681775,249.3,37.0,37.2,3266,0.0,97.0,-5.7,60.0,57.5,56.9,55.3
2026-01-05 14:33:44.040,-9.9,-14.38,-7.57,-9.24,-0.0151,-0.1115,0.9613,1.021,1.0725,1.0746,1.0526,10.16,0.61,-3.64,35.344966,-80.681771,249.3,41.1,40.6,3361,100.0,93.1,-7.8,60.0,57.1,56.7,54.3
2026-01-05 14:33:44.050,-9.07,-12.88,-5.82,-9.42,-0.1213,-0.1096,0.9187,1.0004,0.9825,1.0014,1.0272,3.21,1.22,-3.76,35.344936,-80.681764,249.3,38.8,38.3,3474,0.0,94.8,-9.3,59.9,56.9,56.0,55.9
2026-01-05 14:33:44.060,-7.67,-12.87,-6.27,-4.97,-0.0193,-0.1287,0.8749,1.018,1.0578,1.0899,1.009,5.46,-0.2,-2.21,35.344966,-80.681763,249.4,38.2,38.7,3238,62.9,95.0,-3.6,58.9,57.3,56.4,55.4
2026-01-05 14:33:44.070,-2.56,-8.33,1.46,-2.16,-0.0852,-0.1222,0.9629,0.9493,0.9416,0.8857,0.9934,-7.09,-4.7,-3.48,35.345002,-80.681762,249.4,39.2,38.5,3382,15.0,93.8,-3.7,60.0,57.8,57.1,55.1
2026-01-05 14:33:44.080,-7.0,-10.54,-3.52,-2.28,-0.1308,-0.095,0.9122,1.0725,1.0198,1.0967,0.9897,-1.47,-1.09,-3.68,35.345009,-80.681758,249.4,40.2,40.2,3460,100.0,96.6,-4.3,59.7,57.2,56.5,54.4
2026-01-05 14:33:44.090,-5.97,-10.82,-2.5,-3.1,-0.1782,-0.1192,0.9155,1.0512,1.0495,1.0239,1.0708,-2.51,-0.0,-7.84,35.344974,-80.681764,249.4,38.7,39.2,3643,0.0,94.5,-7.2,59.3,57.5,56.6,54.6
2026-01-05 14:33:44.100,-3.55,-6.99,0.08,-1.75,-0.1143,-0.0612,0.9768,0.9368,0.9754,0.9831,0.9779,2.13,-2.46,-6.1,35.345006,-80.681773,249.4,39.6,39.9,3266,96.8,94.2,-2.8,59.2,57.7,56.8,55.0
2026-01-05 14:33:44.110,-6.57,-9.2,-0.08,-2.74,-0.1057,-0.1299,0.9213,1.1264,1.0799,1.0288,1.0445,4.7,0.34,-3.27,35.344994,-80.681772,249.4,39.3,39.6,3420,0.0,94.8,-3.6,59.1,58.1,56.4,54.5
2026-01-05 14:33:44.120,-2.47,-5.13,2.42,0.77,-0.1725,-0.142,1.0153,1.0148,0.9996,0.965,1.0003,-0.17,-2.08,-2.82,35.345041,-80.68178,249.4,38.9,39.4,3457,22.0,95.2,-7.2,59.3,57.7,57.3,54.9
2026-01-05 14:33:44.130,0.44,-5.29,2.31,0.42,-0.0823,-0.0852,0.9603,0.9059,0.9629,0.9687,0.9426,-0.2,-1.34,-1.67,35.344979,-80.681756,249.4,38.8,38.7,3595,0.0,95.5,-7.2,59.4,56.6,55.6,55.1
